dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,Value
0.007552548,-0.2540424,-0.088426754,0.0009123826,0.07168641,-0.026345897,-0.01119093,-0.028377296,-0.0051104235,-0.14475587,0.10286,-0.06210181,0.008185616,0.046591297,-0.018153282,-0.0007290799,-0.03786391,-0.24318357,-0.014489055,-0.18053153,0.03153058,0.21436076,-0.08533258,0.047988966,0.11250461,-0.08856179,-0.049216807,0.2525235,0.15986265,0.16789734,0.3034072,0.707419,0.2725152373313904
0.23424923,-0.28578165,-0.16910386,-0.012367017,-0.027779799,0.082473494,0.03864435,-0.024466306,0.0027571456,-0.12823284,0.12618409,0.007486598,0.17018117,0.021251066,-0.042324964,0.09687358,0.047529828,-0.27198964,-0.17587097,-0.14087695,0.025423333,0.11532024,-0.031099886,0.005478461,0.08514062,-0.088425934,-0.07074976,0.15289266,0.07685571,0.16146797,0.20964421,0.70049036,0.3805410861968994
0.010056202,-0.16459821,-0.17357484,-0.07374345,0.075594015,-0.08256356,-0.11660913,-0.11375332,0.022948911,-0.3022018,0.09629242,-0.06787864,-0.008072084,-0.0018134683,-0.044187497,-0.03828376,-0.13311021,-0.21715923,-0.083909,-0.11626428,0.072981276,0.26824817,-0.12670912,0.01176138,0.14911734,0.00805141,-0.13458407,0.07915515,0.29500082,0.009470945,0.12286038,0.6790815,0.06872086226940155
0.0771347,-0.31249112,-0.07761041,-0.01725017,0.0030683377,0.04677291,-0.16429101,-0.1742163,-0.024794875,-0.08465906,0.006659655,0.09340823,-0.014970192,0.038725935,-0.019474389,0.055306334,0.016009223,-0.13920408,-0.054746386,-0.25866103,0.02221339,0.31384662,-0.07911784,-0.016678248,0.019412339,-0.13418117,-0.086467154,0.053112246,0.12451335,0.120199285,0.29545063,0.68398553,0.28533679246902466
0.12638333,-0.20750462,-0.12459273,-0.0047615026,0.058119897,-0.052928206,-0.13600451,-0.116764836,-0.013987096,-0.13074313,0.0017985306,-0.066721916,0.0054485486,-0.053639535,-0.090891704,-0.086138144,-0.015951581,-0.25135028,-0.041899327,-0.20440096,-0.0461914,0.2822469,-0.08798817,0.029220223,-0.032694615,-0.14336494,-0.09215691,0.14224993,0.13215926,0.21147646,0.2503281,0.6886347,0.36380356550216675
0.19218802,-0.3245336,-0.106158935,-0.054129213,-0.015042179,-0.016951155,0.019178243,-0.09213985,-0.007717052,-0.14835016,0.11114577,-0.07429871,-0.004030921,0.0283628,-0.0056968722,-0.04937612,0.051913165,-0.26722598,-0.06655281,-0.20217192,0.047988094,0.31234932,-0.056124475,-0.08340083,0.1769934,0.05615969,-0.0015841011,0.088453084,-0.004880309,0.2420011,0.13125956,0.66591007,0.38990968465805054
0.20541593,-0.3522125,-0.2875489,0.013804881,-0.03027954,-0.005527116,-0.11238614,-0.05583743,-0.13817103,-0.21758462,0.2166686,-0.036791548,0.04539855,-0.025228513,-0.008035354,-0.0136465235,-0.03255428,-0.11945051,-0.20817824,-0.23867646,0.05325782,0.2982845,-0.041910037,-0.048149742,0.076882005,-0.054716304,-0.04635925,0.12275163,0.023919921,0.13494939,0.16433325,0.5771221,0.4129539430141449
0.27173483,-0.2407406,-0.100597575,0.020897869,-0.019440606,0.03371099,0.0048587127,-0.07072273,0.010773559,-0.12660742,0.09213135,-0.06865499,-0.015762717,-0.019232254,-0.08911959,-0.09210609,-0.090072565,-0.24849302,-0.053524215,-0.18813036,0.08582156,0.26379347,-0.04547896,-0.09799249,0.16110419,-0.02958352,-0.116237365,0.11219662,0.09666753,0.24190226,0.15962313,0.6794879,0.35769832134246826
0.03366796,-0.25063762,-0.20061211,-0.085919544,0.017295565,0.12538096,-0.07159298,-0.08128555,0.010480523,-0.1937209,0.066787384,-0.20087914,-0.048899893,0.112905584,-0.1258528,-0.01799885,-0.13254344,-0.1490884,-0.09372848,-0.23000367,0.04945432,0.32101175,-0.11807765,-0.004827324,-0.0038962988,0.010157189,-0.10171294,-0.0040763416,0.181533,0.124615006,0.18662576,0.6574044,0.19426032900810242
0.25120884,-0.26251227,-0.06066111,0.040893137,-0.07067556,-0.032178093,-0.08020144,-0.17757973,0.0814001,-0.11308649,0.06625977,-0.008118501,-0.00079004315,-0.01218988,-0.09140952,-0.041709576,0.032235198,-0.30838186,-0.09562996,-0.0012289232,-0.07617004,0.24578096,-0.10507076,0.1083053,-0.008115376,-0.1822588,0.09114631,0.05808079,0.13936658,0.10451915,0.34025887,0.63179344,0.29788675904273987
0.08099678,-0.23930633,-0.184354,0.041358568,0.052285533,0.033424884,-0.011668094,-0.12604584,-0.06542948,-0.18755747,0.046879992,-0.11524642,0.072076954,-0.021217305,-0.0019495025,-0.07231407,-0.09197408,-0.3553317,-0.18923351,-0.3636552,0.0015256874,0.07642532,-0.09428505,-0.0975729,0.06183058,-0.19894367,-0.10211123,0.053098716,-0.03424462,0.12756172,0.09933518,0.6354495,0.47997453808784485
0.10031696,-0.290879,-0.15945451,0.043428894,-0.034533504,0.023452206,0.023006555,-0.13005173,-0.0035937936,-0.15147135,0.1182147,0.01948761,0.038255975,-0.06635192,-0.033383474,-0.08737938,-0.12624942,-0.34160024,-0.12605622,-0.39870387,0.030249529,0.18256824,-0.034448653,-0.18973978,-0.014010543,-0.13994503,-0.16125411,0.042428836,0.059980564,0.14427768,0.06364206,0.59324145,0.441816508769989
0.06418448,-0.27589622,-0.23603839,0.015841497,0.014307335,0.007911709,-0.044619497,-0.092699826,-0.05516215,-0.13685925,0.11519974,-0.07477755,-0.003199913,-0.045479838,-0.08938031,-0.04081847,-0.096015096,-0.31773254,-0.15002242,-0.37025994,-0.03130637,0.21253394,-0.024968328,-0.17705545,0.013570749,-0.120154396,-0.15370782,0.04307971,0.07181573,0.10725896,0.04562662,0.6275616,0.4218052923679352
0.084152296,-0.30275568,-0.17679691,-0.03704572,0.039922763,0.008455009,-0.06958958,-0.0758128,-0.07641976,-0.1402533,0.0029625392,-0.14432472,0.03930977,-0.07520683,-0.050723657,-0.062562086,-0.045379322,-0.36284235,-0.120042026,-0.36404553,-0.0403267,0.23992227,-0.041259136,-0.09789435,0.021763794,-0.18320042,-0.13032605,0.05641383,0.05273097,0.060178127,0.078253135,0.6152057,0.47307589650154114
0.058863923,-0.30704907,-0.27256292,0.017914157,-0.063610226,0.0621956,-0.064658664,-0.11025101,-0.08127674,-0.14600062,0.1192047,-0.070473626,0.06786137,-0.068842016,-0.03478997,-0.06749009,-0.07273703,-0.19947328,-0.15699735,-0.31297198,-0.020695576,0.24315289,-0.0906109,-0.069046654,-0.0111677945,-0.14567336,-0.1663795,0.035980724,0.12854563,0.07664547,0.09287882,0.64778805,0.3861633241176605
0.067282155,-0.21494298,-0.21902633,0.0112945745,0.020822637,-0.025651492,-0.022213303,-0.17462495,-0.006821088,-0.16913801,0.044342585,-0.0862146,0.029746277,-0.071308605,-0.037492346,-0.043891273,-0.07714527,-0.35374042,-0.12649585,-0.37929046,-0.067458294,0.1566611,-0.045105487,-0.108009465,0.016658176,-0.17759867,-0.1218901,0.074702755,0.033717494,0.1002271,0.10388685,0.64324725,0.4509581923484802
0.00693596,-0.24321255,-0.2567738,0.0044965935,-0.026903909,0.04895552,-0.011158784,-0.085198775,-0.061119266,-0.16015153,0.16662414,-0.09607651,0.075597234,-0.040326964,-0.06810402,-0.038554218,-0.09160711,-0.31091186,-0.17789905,-0.3046804,0.014487398,0.14212249,-0.0337145,-0.14803882,0.014476367,-0.12560828,-0.103112526,0.027252592,0.045638617,0.07850031,0.095771156,0.68317074,0.38274669647216797
0.07086157,-0.3425176,-0.16581641,0.06262562,0.005661464,-0.016166605,-0.030333925,-0.1557388,-0.0058941483,-0.11596021,0.055369545,-0.06743376,0.05518134,-0.08718193,0.04288383,-0.04416593,-0.0507865,-0.30910945,-0.17530893,-0.3078258,-0.0208596,0.16080064,-0.058411397,-0.029177347,0.010711142,-0.30042776,-0.11202561,0.103162125,0.027808236,0.10443695,0.16793132,0.61451375,0.5092187523841858
0.11010141,-0.2685643,-0.21121247,0.057103284,0.04487885,0.0062448545,-0.017271725,-0.19905116,-0.033773847,-0.15640593,0.026439501,-0.020857858,0.061514486,-0.03611544,0.002077237,-0.06807478,-0.08800285,-0.3494401,-0.11111236,-0.3113687,-0.036717672,0.19726959,-0.039276324,-0.15776038,0.038160305,-0.26355493,-0.08478276,0.13382334,0.044617053,0.13947313,0.11055591,0.59491026,0.4713976979255676
0.050583307,-0.2567828,-0.2330807,0.04620799,-0.05440861,0.03470434,-0.04824321,-0.08755734,-0.07770937,-0.13555932,0.11536764,-0.1069356,0.01759575,-0.031375427,-0.11309747,-0.089067966,-0.048014805,-0.28188592,-0.18667804,-0.41864094,-0.07149211,0.26978913,-0.015048523,-0.1387259,0.020955676,-0.131334,-0.089733966,0.029013034,0.04532817,0.19456929,0.029659588,0.5771392,0.5163577795028687
0.08208834,-0.32116374,-0.18087336,0.08034327,-0.051889364,0.054552443,-0.017519908,-0.15391809,-0.05894676,-0.102111064,0.10370046,-0.084821165,0.07133156,-0.027413432,0.014884191,-0.07729275,-0.07447134,-0.2545507,-0.16229449,-0.3600341,-0.026990013,0.2326152,-0.041422974,-0.042147044,-0.00032431685,-0.28112787,-0.06251074,0.11108561,0.057017546,0.17296413,0.1039876,0.59455484,0.5398126840591431
0.10534541,-0.2514905,-0.16776311,0.13199218,-0.033696454,0.05549115,-0.004159685,-0.15099134,-0.059355617,-0.101718456,0.15393752,-0.09613296,0.13509116,-0.09273572,-0.07878789,-0.101207346,-0.07099254,-0.29680747,-0.14979963,-0.4190368,-0.020309994,0.23055653,0.014908788,-0.09282754,-0.01360186,-0.21571708,-0.074781455,0.07292585,0.054888982,0.22414996,0.09732704,0.53760374,0.5998586416244507
0.08565831,-0.22918011,-0.11027382,0.13771364,0.0691088,0.051326595,0.03924463,-0.12659985,-0.022900224,-0.15928046,0.080057666,-0.07164181,0.0786814,-0.1172024,-0.003761149,-0.12635621,-0.12474163,-0.3640501,-0.14381552,-0.37766626,0.032139637,0.16238812,0.015467371,-0.15833181,0.057374343,-0.26028207,-0.04784879,0.08184251,-0.032582693,0.2837895,0.08087373,0.52764416,0.6025444269180298
0.0655465,-0.28308257,-0.09234677,0.09662206,-0.015390892,0.01203622,0.02083824,-0.12578787,-0.036990017,-0.14969313,0.14415975,-0.110272154,0.11152976,-0.14268267,-0.06097074,-0.032548603,-0.08043891,-0.38207358,-0.17576984,-0.38906986,-0.03283532,0.14299732,0.015529149,-0.116575874,0.051452577,-0.24287029,-0.070675224,0.081482105,-0.061278943,0.25012612,0.03693049,0.5251143,0.6229795217514038
0.07424296,-0.26650903,-0.18384531,0.07133043,0.023263413,0.044798255,0.014055299,-0.1429751,-0.023318743,-0.14012986,0.10409596,-0.11043822,0.12715104,-0.04023113,-0.010035009,-0.07751382,-0.115823366,-0.32154173,-0.17329095,-0.3543855,0.0029101463,0.16913874,0.0010509919,-0.075942114,0.051573522,-0.26191202,-0.057452194,0.08630901,-0.013816243,0.1812303,0.10674435,0.60086066,0.559990406036377
0.10694683,-0.21949814,-0.12605053,0.16270973,0.031912822,0.04815029,0.07677801,-0.14106767,-0.009605677,-0.10684579,0.10686355,-0.086908035,0.17963322,-0.09774686,-0.039308622,-0.07928709,-0.13936967,-0.3599265,-0.20628855,-0.36156934,0.00310992,0.14736201,0.011148121,-0.17083535,0.07806785,-0.22239302,-0.06184929,0.06628258,-0.055602204,0.25781876,0.07043092,0.52646506,0.6350893378257751
0.14750428,-0.2908528,-0.13211451,0.10080474,0.008962454,0.015124431,-0.011580554,-0.13294883,-0.05924175,-0.10031049,0.10617891,-0.123318784,0.14382951,-0.13883053,-0.041366085,-0.047533114,-0.03703266,-0.28849646,-0.23323947,-0.39681137,-0.05965,0.21364048,0.0071613295,-0.078497596,0.036171734,-0.25826207,-0.05905867,0.10423384,-0.016861208,0.2145328,0.08842456,0.524943,0.6758531332015991
0.109438315,-0.2637639,-0.14499477,0.14425917,-0.010284368,0.045808412,0.010387563,-0.1450324,-0.023642125,-0.108099796,0.089405954,-0.09978154,0.16351652,-0.102951445,-0.04441762,-0.10855202,-0.090141304,-0.3514645,-0.17997871,-0.4124472,0.010794084,0.1529383,0.023454234,-0.143155,0.04436788,-0.22002348,-0.043672163,0.092824206,-0.052022684,0.24599098,0.0901904,0.51090235,0.6528230905532837
0.12032953,-0.27749747,-0.13747373,0.14949915,0.018938828,0.035803143,0.010287835,-0.13220084,-0.056869462,-0.11571297,0.07987134,-0.080249235,0.11431396,-0.07731704,0.0062291995,-0.09013124,-0.104195386,-0.31730744,-0.17249352,-0.39497942,-0.011665926,0.21667159,-0.006492852,-0.09590623,-0.0140557615,-0.25395453,-0.07809547,0.116291925,0.038558085,0.21745355,0.086366326,0.5451799,0.6161360144615173
0.10143905,-0.23927328,-0.19377506,0.07852353,-0.028127652,0.062323008,-0.004512305,-0.096992575,-0.057291068,-0.106602006,0.14489563,-0.08905422,0.1541891,-0.10689183,-0.09574777,-0.08498426,-0.065731585,-0.30000457,-0.1957309,-0.44358048,-0.041728504,0.194801,0.046599012,-0.1362942,0.019655345,-0.22283436,-0.040258586,0.046469614,0.027692987,0.2262779,0.057936367,0.52962047,0.6228087544441223
0.13608336,-0.207112,-0.11054312,0.2513083,0.03198982,0.045007065,0.10987222,-0.04100483,-0.068685025,0.012735708,0.05444269,-0.14748946,0.1768336,-0.21087754,-0.01332399,-0.07112568,-0.10880422,-0.25113934,-0.25521466,-0.49887043,-0.0030474602,0.18483238,0.16997877,-0.17748511,0.054137003,-0.15482686,-0.026548536,0.05223358,-0.110009484,0.32062992,-0.021955099,0.32654336,0.8404642343521118
0.15656936,-0.29440162,-0.15231785,0.23565015,-0.064408116,0.060025427,0.06159346,-0.16380444,-0.035269868,0.061405458,0.14054154,-0.047825813,0.19314657,-0.16665961,-0.064136885,-0.11806611,-0.055339724,-0.16174072,-0.1764064,-0.4608396,-0.051094357,0.21759161,0.1446528,-0.081847176,-0.0064696865,-0.3019915,0.0055123377,0.06640426,-0.025550593,0.32200867,0.0759148,0.32470882,0.7915952205657959
0.09776852,-0.32246593,-0.036608603,0.18050884,-0.0014197185,0.04101103,0.09511515,-0.2325887,0.008746839,-0.0885198,0.12964618,-0.020692045,0.13218227,-0.17688839,0.030720575,-0.06151673,-0.1187747,-0.32858923,-0.15480244,-0.35546535,-0.017251262,0.08829444,0.07819876,-0.13307033,0.05757416,-0.3639232,-0.06110235,0.13523354,-0.09509718,0.28657848,0.048585735,0.39172062,0.6748400330543518
