dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,Value
0.0052935123,-0.24904329,0.24981867,0.0206912,-0.10549644,-0.14653213,0.041355934,0.18413289,-0.03406663,0.025153628,0.19992685,0.015012185,0.011728867,-0.38332263,-0.030660557,0.3378591,0.07926037,-0.32378256,-0.16277654,-0.22115442,-0.13500273,-0.010417512,0.17842902,-0.10971232,0.053770408,-0.15729283,-0.17477208,0.13805519,-0.23103029,0.12667301,-0.31510028,0.089814655,0.7625939846038818
0.109255135,-0.011702546,0.12680341,0.32658514,0.06157327,-0.008890593,0.22000419,0.19381925,-0.021493368,0.14577773,-0.004134962,0.01613055,0.036208067,-0.32611728,0.1153538,0.080163345,-0.16119191,-0.07522757,-0.18978593,-0.34545717,0.03245658,0.089430995,0.35664383,-0.3122539,0.0125127155,0.09089143,-0.05516587,0.045916434,-0.06989215,0.3387758,-0.26306957,-0.05278117,0.9382573962211609
0.02229692,-0.23803745,0.2454257,0.07657865,-0.049301326,-0.11613594,0.04971123,0.20017219,-0.028341975,0.005139177,0.14208153,0.016964523,-0.0008956172,-0.4026658,0.04626323,0.30449498,-0.009198141,-0.33280256,-0.17737028,-0.25604132,-0.07334884,0.06467779,0.19633195,-0.17054982,0.03653004,-0.14516042,-0.21210475,0.14374372,-0.17041169,0.16295749,-0.30809513,0.12787153,0.8031607270240784
0.13999894,0.0068061105,0.13987204,0.25554624,-0.087434985,-0.055791233,0.20015633,0.15669858,-0.058636874,0.23016648,0.11174061,-0.00084628357,0.22643001,-0.30104423,-0.12653777,0.06173242,-0.003988523,0.029985528,-0.20214203,-0.2637383,-0.103046715,-0.024098678,0.41717628,-0.23020066,0.034272227,0.06747434,0.08315417,-0.004406296,-0.19774683,0.2757771,-0.24417178,-0.22910434,0.9326918721199036
0.11230506,0.017896192,0.093974374,0.3215443,0.10230198,0.03568793,0.23020147,0.16688417,-0.011731034,0.11285593,-0.0059990752,0.022223296,0.050659556,-0.30021784,0.1354111,0.044136256,-0.20478462,-0.06365112,-0.20180126,-0.3334903,0.06256759,0.11530923,0.35719183,-0.3336084,0.008532383,0.08973199,-0.040308777,0.04675668,-0.038917746,0.3645822,-0.23422067,-0.025079407,0.8972039222717285
0.051948357,-0.13962571,0.20254987,0.17088507,0.08092235,-0.11483606,0.10870136,0.23268831,-0.0016127176,0.039553586,-0.05327922,0.023217311,-0.15911824,-0.36847416,0.15650693,0.22402038,-0.0840494,-0.28936952,-0.14521645,-0.3347413,-0.028162116,0.1458971,0.23047888,-0.22472954,0.01451746,-0.043391727,-0.19369432,0.13812001,-0.06934029,0.24730988,-0.31921253,0.070494756,0.8269962668418884
0.030322198,-0.18027014,0.24249122,0.13273531,-0.014148338,-0.1233291,0.099059656,0.22716893,-0.011947364,0.049077448,0.05955803,0.020379396,-0.07715235,-0.4120185,0.06391429,0.27404016,-0.027979625,-0.31092855,-0.1612278,-0.31215993,-0.070380464,0.08646454,0.25346035,-0.20594388,0.025792629,-0.05214786,-0.17744006,0.1068965,-0.14502098,0.1950826,-0.3242348,0.037815444,0.876046359539032
0.07697227,-0.07133274,0.16464281,0.25138545,0.054096073,-0.006955496,0.1963573,0.19520693,-0.017939067,0.07888865,0.052624527,0.021521434,0.019011242,-0.36832836,0.12885326,0.13583869,-0.16199909,-0.17683129,-0.21575199,-0.34823498,0.030158442,0.09124406,0.3236472,-0.31000194,0.031976897,0.02274705,-0.117797546,0.083724596,-0.08539805,0.31218445,-0.27083254,0.047398888,0.9370819330215454
0.097872384,-0.106823556,0.22314961,0.12038244,-0.0641472,-0.21233243,0.07206701,0.25376815,-0.027996162,0.18739,-0.002083144,0.03426847,-0.037807405,-0.37101835,-0.09201038,0.2303815,0.10746812,-0.20400693,-0.10531265,-0.28725386,-0.21588589,0.07810018,0.33794054,-0.105613075,-0.0023839045,-0.023563186,-0.070199005,0.08079597,-0.19588898,0.18520978,-0.33693168,-0.18754815,0.8797476291656494
0.09111372,-0.09260893,0.1918513,0.2290846,0.06931955,-0.103294134,0.13058029,0.24351846,0.0055923015,0.091584556,-0.07022777,0.024858156,-0.10843871,-0.37682766,0.10954891,0.17255029,-0.08635357,-0.21787867,-0.1520897,-0.3504593,-0.048610542,0.1512846,0.28266135,-0.23549207,0.0088814935,0.0057833875,-0.16218477,0.11805318,-0.08725826,0.26858354,-0.3303355,-0.04237824,0.8981705904006958
