dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,Value
0.20703754,-0.24032257,0.20641324,0.25780457,0.2370725,0.42636663,0.07508089,0.32529682,0.28258356,-0.11488621,0.07394056,0.038938746,0.0066296803,-0.14394677,0.24493338,-0.5099717,0.9150097966194153
0.002527556,-0.4358639,0.30752,0.09731115,0.3201771,0.34581688,-0.12004409,0.23571657,-0.13812141,0.0023214037,-0.037358295,0.02195159,0.106773764,-0.3003242,0.23008889,-0.4882684,0.9097160696983337
-0.0012430212,-0.29399347,0.21241803,0.13788244,0.25958282,0.36302605,-0.069477975,0.27130088,0.2410274,-0.28753427,0.051143996,0.083065204,0.1369972,-0.14273688,0.3385493,-0.51748186,0.9516674280166626
0.25201243,-0.34412634,0.3396647,0.1699553,0.27768216,0.24625677,0.03260338,0.3742322,0.14384857,-0.04755718,0.034211267,0.03553276,0.03751063,-0.3504294,0.16145176,-0.46827966,0.9143030643463135
0.08712898,-0.2540678,0.2016321,0.24056746,0.29698423,0.4256404,0.18038724,0.25147048,0.12422347,-0.12774162,0.028649442,0.058634788,0.021840531,-0.26466417,0.24871331,-0.5438685,0.9580504894256592
0.099564545,-0.30861613,0.28122452,0.19699953,0.31551653,0.3999644,-0.11166246,0.27734545,0.08162966,0.1384132,0.04074085,-0.060409788,-0.018710464,-0.16388659,0.27850923,-0.5404892,0.9105038046836853
0.02566334,-0.22424157,0.26237813,0.10150794,0.38215956,0.17211336,0.040998764,0.3206143,0.16475293,-0.041437525,-0.013069873,0.15164277,-0.0070819776,-0.21092753,0.41145378,-0.5691272,0.9564765095710754
0.120475195,-0.40763193,0.35244098,0.16088454,0.26164705,0.40720385,-0.13298544,0.29593775,-0.03182719,0.13367608,0.007774898,0.030985303,0.09234546,-0.13305622,0.2241106,-0.4830372,0.8711826801300049
-0.13357006,-0.3240767,0.111359544,0.25467256,0.29656127,0.4687472,0.12975411,0.06603573,-0.055403404,-0.2816524,0.044250973,-0.05560564,0.121838845,-0.36702374,0.2113575,-0.43512526,0.891189455986023
0.057130232,-0.3627082,0.43592912,0.109835446,0.23165898,0.24026279,-0.006679245,0.28481057,-0.09361487,-0.03534763,0.013277635,-0.008662668,0.10003776,-0.2296633,0.31969416,-0.54342026,0.9045500159263611
-0.10422975,-0.3451111,0.3070782,0.08374676,0.2807359,0.12041735,-0.05737484,0.18771479,-0.0233044,-0.3363691,0.05763579,-0.086365394,0.13402624,-0.3921632,0.31714767,-0.48997602,0.9030764698982239
-0.1440135,-0.2854307,0.18292305,0.13830502,0.38916853,0.14668514,-0.014148347,0.16915292,0.06807117,-0.30605242,0.03662074,-0.052213255,0.060873,-0.4146225,0.34167597,-0.49868816,0.944852888584137
0.022222467,-0.40625232,0.269661,0.12900193,0.36065942,0.36247143,0.043634813,0.27922243,-0.07810474,0.020245483,-0.0600022,0.23223487,0.1404266,-0.30617732,0.2264122,-0.41833764,0.9164965152740479
-0.025667591,-0.37554184,0.22671552,0.12351522,0.34844568,0.4541042,-0.03328211,0.24916527,-0.047904603,0.14447434,-0.062955394,0.23404038,0.085395135,-0.10250085,0.29832855,-0.46057877,0.8804395198822021
-0.0674617,-0.1478513,0.1167326,0.20950006,0.41924748,0.35996485,0.21867526,0.2191457,0.04000297,0.12225815,-0.06559125,0.23307192,-0.06809124,-0.18021464,0.37560114,-0.5113934,0.8817541599273682
-0.08246988,-0.118610285,0.11132807,0.18434107,0.4628407,0.16712181,0.11891751,0.2352302,0.19577132,-0.06752244,-0.0033082436,0.09713514,-0.08715185,-0.29478964,0.43143195,-0.5368121,0.9377152323722839
-0.09599176,-0.33525366,0.18992732,0.1998389,0.35387662,0.30641383,-0.011665744,0.14426817,0.028000034,-0.24950844,0.0404474,-0.09953819,0.07673991,-0.395068,0.26557547,-0.50520766,0.95693039894104
-0.015353408,-0.36460385,0.28867427,0.13755943,0.35884404,0.23151425,-0.05627786,0.28694448,0.027593026,-0.15645856,0.0016566133,0.04023685,0.0757866,-0.3437184,0.30068123,-0.5055127,0.9781215190887451
-0.027009152,-0.3534227,0.24276806,0.12792991,0.4343861,0.13792785,-0.11070117,0.2886305,0.05827781,-0.11855133,0.0061896043,0.0013720908,0.016062742,-0.43436798,0.27984974,-0.4593936,0.9569091796875
0.044076048,-0.26573214,0.300545,0.20882219,0.28101364,0.22459058,0.23718522,0.24979739,-0.059090365,-0.18815155,0.012677511,0.024072034,0.04540244,-0.4614004,0.24496664,-0.4804699,0.9143145084381104
0.04107671,-0.3054012,0.256594,0.10302637,0.4108442,0.13086031,-0.099509,0.36669475,0.17364727,-0.11350365,0.00016661399,0.15263434,0.035072714,-0.3250668,0.31994987,-0.4719145,0.9600362777709961
-0.07222882,-0.30308136,0.2108582,0.15847771,0.346911,0.20068611,0.13858144,0.22657555,0.003267203,-0.3231439,0.009372099,0.090195976,0.095575,-0.457279,0.26517993,-0.4482968,0.9382372498512268
0.008446389,-0.39510664,0.30619913,0.08726691,0.36915046,0.17419568,-0.09725873,0.3274662,0.018825553,-0.14136623,-0.010366712,0.12954673,0.11494381,-0.37884307,0.26447296,-0.44184572,0.9480631947517395
4.083225e-05,-0.3338544,0.28518805,0.17534451,0.2929995,0.13867815,-0.10778554,0.18021576,0.047554508,-0.2826295,0.057551324,-0.25150514,0.030931028,-0.4496536,0.2065808,-0.4824511,0.883895218372345
0.07773711,-0.26129147,0.24656354,0.25189492,0.35410875,0.26982903,0.023528675,0.2967208,0.16922516,-0.10486029,0.051531073,-0.07209198,-0.03645873,-0.34233406,0.27655834,-0.5216796,0.9715235233306885
0.08426805,-0.3227768,0.26902694,0.18309824,0.3463854,0.31923684,0.11699949,0.32916903,0.03995791,-0.05317653,-0.016916588,0.17887314,0.0515803,-0.32824978,0.25035882,-0.47862655,0.9600945711135864
0.13344567,-0.220756,0.25387347,0.22139993,0.31746817,0.16206993,0.19484293,0.35247812,0.18070881,-0.22415486,0.04105308,0.098864675,0.04951714,-0.41716644,0.26128078,-0.43774873,0.9292513728141785
-0.030090904,-0.31800815,0.2758964,0.15784973,0.3219741,0.16821943,-0.15092587,0.22473289,0.1200917,-0.26770684,0.07672812,-0.16133349,0.07298673,-0.3634266,0.2914982,-0.50129795,0.9339759349822998
0.040316977,-0.14873783,0.2536729,0.23444048,0.39101106,0.1740171,0.10556713,0.25999308,0.106620476,0.013527465,0.0153745385,-0.06302118,-0.111514606,-0.38636914,0.32557803,-0.5581669,0.9302052855491638
-0.04660028,-0.16863857,0.23603654,0.20772803,0.33893323,0.20221642,0.0414709,0.22913906,0.14754684,-0.16738568,0.050122295,-0.07922111,-0.042629316,-0.27461827,0.410277,-0.59699047,0.9578428268432617
0.189869,-0.32415318,0.15421763,0.22255512,0.33529443,0.3681298,0.01829445,0.35489509,0.28917915,-0.16481745,0.04705993,0.16404763,0.12220975,-0.33968133,0.14097819,-0.34817296,0.9175083041191101
-0.031790227,-0.13179113,0.13150796,0.19584033,0.40586627,0.21169119,0.16662157,0.2852318,0.21169306,-0.13648768,5.6070658e-05,0.17590427,-0.031921327,-0.30020025,0.39497015,-0.5155448,0.949675440788269
-0.056456525,-0.24154617,0.24920245,0.16765615,0.3266418,0.28117278,0.15870984,0.24509585,-0.00089720974,-0.14811544,-0.015086122,0.12840384,0.055618823,-0.3082656,0.3680657,-0.5522647,0.9650904536247253
0.12550455,-0.34084943,0.2802552,0.20649764,0.25091478,0.3366337,-0.14564286,0.30565187,0.22738054,-0.23124321,0.10842883,-0.07253586,0.11887267,-0.23524942,0.21462967,-0.46715966,0.9288588762283325
0.17124107,-0.24035656,0.2709407,0.16725318,0.29279405,0.22521238,0.07198435,0.4026061,0.26715356,-0.17791772,0.047725566,0.1929653,0.08139096,-0.252612,0.29384112,-0.45659748,0.9334236979484558
0.10552002,-0.38461038,0.28682336,0.17369317,0.33653972,0.39526924,0.0017796868,0.3223316,0.01622763,0.018892406,-0.017293133,0.17775369,0.109600194,-0.27777264,0.20411909,-0.4378992,0.9352046847343445
0.009662765,-0.22510427,0.34497872,0.13388093,0.28650647,0.17377849,-0.119638,0.29272473,0.1419744,-0.079070665,0.053691875,-0.05783884,7.26069e-05,-0.14312916,0.4297883,-0.6018085,0.926366925239563
0.112041876,-0.24444476,0.20175946,0.17147082,0.43222454,0.030320182,-0.03435132,0.30102065,0.25260392,-0.103618935,0.02770464,-0.07886575,-0.067935884,-0.53365356,0.17366292,-0.42066643,0.8837375044822693
-0.12899682,-0.335239,0.12393485,0.18059862,0.38099533,0.37898514,0.06858985,0.16498029,0.022920469,-0.1974423,-0.017103598,0.06529047,0.10065116,-0.34124798,0.30001265,-0.49156496,0.9698538184165955
0.04413181,-0.3063075,0.2439775,0.2215868,0.34006274,0.44925445,-0.044871736,0.2678946,0.13269511,0.0015687719,0.045783702,0.046808556,0.063287735,-0.1280979,0.3042633,-0.51909626,0.9552828073501587
-0.10662946,-0.28766376,0.21516034,0.16896209,0.36330667,0.29943496,0.037013937,0.19129929,0.031037375,-0.122660674,-0.0026098958,-0.01119898,0.0359692,-0.27608365,0.38473138,-0.5742332,0.9782710671424866
0.06947736,-0.282613,0.19624634,0.23979348,0.4026058,0.25464794,0.08151884,0.27457213,0.17439975,-0.13665242,0.037701152,-0.018892143,0.024204379,-0.45505753,0.22084421,-0.45057106,0.9665642380714417
0.0041543283,-0.26363638,0.12740959,0.19332814,0.34861928,0.39714208,0.074387476,0.29200673,0.22896454,-0.09354068,0.0034493117,0.21053958,0.049046345,-0.15584591,0.35786453,-0.49652484,0.9599940776824951
0.002125692,-0.33208507,0.28546023,0.1680906,0.27018464,0.3298671,-0.025396723,0.23450796,0.0868883,-0.2029891,0.042233903,-0.05457023,0.11444615,-0.23312716,0.32043025,-0.56469864,0.969224750995636
0.04626176,-0.37233898,0.36936444,0.14406174,0.18225722,0.32685906,0.029010054,0.22967921,-0.037936766,-0.2280242,0.033386227,-0.060326513,0.14904658,-0.26696816,0.26819342,-0.5336556,0.9191333651542664
0.08881457,-0.22342311,0.11854993,0.2666986,0.3467348,0.39333183,0.24225436,0.2714505,0.19251195,-0.11210393,0.0120314965,0.136659,0.0091948975,-0.34543195,0.23947631,-0.45221582,0.9386080503463745
0.011500406,-0.3924329,0.32001045,0.10807948,0.26297724,0.3208375,0.041980647,0.28022435,-0.03525182,-0.15075724,-0.022784933,0.13867317,0.18045494,-0.26221782,0.29504228,-0.49729517,0.9441854357719421
0.011101376,-0.32034066,0.32247958,0.14764538,0.22293277,0.3735664,0.048730046,0.29366818,0.037996445,-0.16722314,0.018800894,0.12994424,0.1583293,-0.13449274,0.3377919,-0.538232,0.9415532350540161
0.08773067,-0.29170904,0.2521122,0.19049333,0.25791442,0.45304415,0.093185656,0.32894075,0.12809868,-0.081376396,0.017018,0.2375826,0.13924688,-0.075225756,0.30132338,-0.47232985,0.9155322313308716
0.022110173,-0.23651189,0.3653753,0.06464189,0.30613282,0.061182924,0.084110536,0.36070585,0.05834641,-0.13370779,-0.026242347,0.18500984,0.086976655,-0.275586,0.4077705,-0.51503676,0.9146323800086975
0.08604542,-0.23361692,0.20624171,0.19989006,0.4086007,0.30723804,0.008929181,0.36777255,0.22970231,0.062455405,-0.013197401,0.1738975,-0.025273127,-0.18635005,0.31871596,-0.4845805,0.9434036612510681
-0.03348168,-0.34453547,0.15998119,0.20448586,0.3165458,0.46255553,-0.017640177,0.2394553,0.1486698,-0.21419194,0.034644328,0.08313385,0.12909225,-0.18166593,0.2863142,-0.48293006,0.9675073623657227
0.010340702,-0.37997887,0.29632553,0.19779341,0.2913157,0.3552804,0.032843478,0.2287144,-0.029127948,-0.15816449,0.014961174,-0.034352567,0.10772539,-0.3566082,0.22918622,-0.49551108,0.955630898475647
0.005442446,-0.1988564,0.22713141,0.15697671,0.44729733,0.12623823,0.052735247,0.33535317,0.1591714,-0.0091378335,-0.022392482,0.11740227,-0.047649298,-0.33441857,0.3673709,-0.5139758,0.9537309408187866
0.058147416,-0.37347558,0.32096398,0.1393388,0.32700396,0.27157655,0.0055474085,0.33974513,0.028833954,-0.08431246,-0.015603775,0.1360729,0.12061589,-0.30946675,0.27607426,-0.4746836,0.9625677466392517
0.08203604,-0.2065366,0.18469593,0.20331007,0.3792654,0.22271986,0.17121671,0.35295737,0.24711642,-0.16953774,0.016044142,0.18182698,0.03586618,-0.3509295,0.28606236,-0.4454515,0.9501999616622925
0.070668355,-0.23910013,0.17456599,0.21117485,0.30991662,0.33492944,0.044390164,0.31622842,0.3330825,-0.28293195,0.0755971,0.12193666,0.10994494,-0.20145872,0.29618663,-0.44787732,0.9454229474067688
0.15085162,-0.25544658,0.210042,0.25342292,0.3515882,0.34871536,0.105436645,0.31341672,0.1923937,-0.042585336,0.030522889,0.051312953,-0.0054579023,-0.32024994,0.23329817,-0.49967486,0.9603772759437561
0.026805233,-0.21450749,0.2092683,0.18634519,0.40581855,0.25479662,0.11363894,0.30337346,0.09314739,0.050739132,-0.035029255,0.13193524,-0.059563708,-0.2839338,0.35189456,-0.5498274,0.9546204209327698
0.005325497,-0.36753067,0.15878095,0.1878841,0.34858626,0.42601493,-0.028181633,0.24793543,0.14362147,-0.20042762,0.023193898,0.106296316,0.1347882,-0.2651246,0.24782623,-0.4654048,0.9771600365638733
-0.032458022,-0.34517536,0.22641143,0.12591702,0.4223743,0.17942281,-0.048098955,0.26486963,0.05011798,-0.1182442,-0.013474686,0.040092096,0.06026767,-0.43166164,0.28508168,-0.49000317,0.9727610945701599
0.11731745,-0.20694669,0.29785576,0.21573362,0.31732866,0.21563981,0.05335444,0.30591914,0.16117401,0.0048325085,0.033754632,-0.05633695,-0.07060365,-0.2832484,0.33197778,-0.58204985,0.9414215683937073
-0.09903956,-0.33174115,0.16235515,0.18550974,0.34644374,0.4195915,0.047514003,0.1709105,0.018276222,-0.17400236,-0.0033616724,0.063652284,0.08417301,-0.25962573,0.31692007,-0.53123903,0.972801685333252
0.09630898,-0.21868056,0.28270417,0.23105955,0.18059793,0.3885672,0.27260676,0.29961792,0.085571535,-0.15543512,0.037740167,0.13295859,0.090951234,-0.15226778,0.3083084,-0.533677,0.901906430721283
0.08255716,-0.33225578,0.23126411,0.2207781,0.39556956,0.32974863,-0.05015788,0.26017043,0.07304529,0.054860804,0.010057503,-0.06187019,-0.026499327,-0.35573748,0.22046998,-0.5069689,0.9515663981437683
-0.009100811,-0.35307714,0.25218037,0.17467198,0.334613,0.3032074,0.098434284,0.22450328,-0.058034796,-0.13717313,-0.009754585,0.031090086,0.08563493,-0.42336664,0.2395276,-0.4999644,0.9568883776664734
-0.08779434,-0.31415364,0.080317676,0.17271203,0.46334812,0.33678865,0.07012969,0.21112397,0.065615945,-0.11699798,-0.04075363,0.16973631,0.053523153,-0.3875543,0.27205276,-0.45185027,0.9676581621170044
0.012811041,-0.20945553,0.12965468,0.2909736,0.35606423,0.42702997,0.015705522,0.16347732,0.18847871,-0.054545578,0.05103639,-0.16651389,-0.08266193,-0.23279372,0.25488386,-0.56882125,0.927333414554596
0.05902968,-0.27229145,0.19504128,0.18859462,0.4303808,0.19550748,-0.058353428,0.28742442,0.23796728,-0.10477418,0.032942444,-0.04355868,-0.027875755,-0.38465688,0.25979555,-0.5024687,0.9684134125709534
0.00021228413,-0.16414215,0.14142188,0.2221104,0.3228884,0.24812324,0.15633146,0.23443742,0.26533002,-0.3153023,0.067638874,-0.022331068,0.006528031,-0.31706795,0.31520385,-0.5326202,0.9430491924285889
-0.058991402,-0.1905611,0.17705,0.18442939,0.3045696,0.26845795,0.03794695,0.22372471,0.25265783,-0.25037032,0.056699324,-0.0050421488,0.00735331,-0.14546822,0.42883074,-0.5862151,0.9496437907218933
