dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,Value
-0.16509414,-0.06384538,0.10717214,-0.008022823,0.07820691,0.056938466,0.11223922,-0.064196914,-0.028361073,0.0022619402,0.08836282,0.0011200206,0.048897512,0.0029975541,-0.17521153,0.13900658,-0.06341397,0.014276469,0.033404946,0.044223938,0.14981133,0.09737877,-0.12124655,-0.105777636,-0.08097375,-0.04179912,0.039084964,0.18177886,-0.11312646,0.13620469,0.19776388,-0.0166848,0.080665015,-0.15014851,0.18347867,0.06527256,0.013843218,-0.18144438,-0.17045894,0.1405515,-0.026989365,0.005541275,0.067085676,0.04651598,0.17655142,-0.051397137,0.060151935,-0.06086227,-0.094796754,0.07847252,-0.22337916,-0.1970354,-0.2322627,0.1742098,-0.31456247,-0.06527443,-0.20502841,0.2578308,-0.19732986,-0.1678502,0.09132528,-0.066011555,-0.0068950797,-0.11862829,0.9382458329200745
-0.16613184,-0.030033771,0.071952835,0.16949405,0.09518701,-0.0124637745,0.19566293,-0.034505628,-0.012251393,0.08983123,0.06976708,-0.028804455,0.091144376,-0.027828231,-0.17096196,0.08763531,-0.10922194,-0.033257294,0.07703478,0.0058212765,0.13727812,0.06230587,-0.07573609,-0.23099512,-0.13007659,0.017504005,0.035565306,0.0896721,-0.14479828,0.19257416,0.28616187,-0.0018014499,0.10172122,-0.15317777,0.12821424,-0.027765634,0.041972443,-0.18373361,-0.16125593,0.16098492,0.010864919,0.08450264,0.13222277,-0.019504786,0.20549755,-0.11979777,0.004235845,-0.055210777,-0.11243016,0.14160821,-0.1903212,-0.21544255,-0.116364606,0.112352215,-0.14120299,-0.004157444,-0.1045936,0.26714015,-0.21271113,-0.18080139,0.05316219,-0.06095762,-0.08172776,-0.05962362,0.9140640497207642
-0.18074358,-0.06472447,0.08095079,0.020349836,0.06880889,0.051200192,0.13109444,-0.057866156,-0.02275918,0.013908565,0.1006954,-0.0027397668,0.065808855,0.0076257433,-0.18078151,0.1552214,-0.063934475,-0.0035534438,0.04522825,0.030167969,0.13558531,0.10454881,-0.11560612,-0.12995738,-0.10069913,-0.025486087,0.04387473,0.15238614,-0.119999595,0.164772,0.25597802,-0.020274498,0.06840835,-0.14130019,0.17079522,0.042689767,0.026949264,-0.15506278,-0.1552436,0.14033481,-0.033502698,0.032535423,0.034055196,-0.0017115239,0.18696903,-0.063837275,0.08560098,-0.08957679,-0.10113457,0.10016413,-0.22754207,-0.21445729,-0.20615916,0.15741763,-0.26043013,-0.0823507,-0.16828333,0.2763461,-0.20194943,-0.16216451,0.122456774,-0.08936843,-0.06626538,-0.07230519,0.9601098299026489
-0.16552268,0.00064662145,0.076246746,0.032661058,0.10769355,0.0062790047,0.2678309,-0.003932496,0.007915218,0.06765087,0.030787658,0.050415944,0.0896813,-0.025435222,-0.20875448,0.11173902,-0.07241466,-0.018628035,0.079903126,-0.005301136,0.13178764,0.086582236,-0.06790463,-0.12515126,-0.06978506,-0.019482939,-0.039151397,0.19978048,-0.15425977,0.14964485,0.14258713,0.003650843,0.11169161,-0.15184367,0.11490613,0.023031937,-0.01030147,-0.20646201,-0.15541424,0.17972675,-0.021718496,0.04873749,0.06917433,0.056540657,0.1960757,-0.122952804,0.015752608,-0.061847698,-0.04373697,0.105573624,-0.22656299,-0.21467635,-0.17250538,0.14913571,-0.18803863,-0.09616561,-0.22204418,0.28020012,-0.17829353,-0.14517365,0.10991162,-0.09903887,-0.023263825,-0.10941613,0.9300785064697266
-0.20667289,-0.0048685526,0.094024025,0.013684921,0.15360634,-0.003511437,0.14603199,-0.045710497,-0.027676182,0.06555376,0.09515414,0.043666605,0.02951008,0.07395898,-0.13565747,0.1651962,-0.09161025,-0.042134475,0.11068846,0.08524245,0.073904775,0.1025526,-0.108405665,-0.070089065,-0.07455512,-0.03963587,0.047281582,0.1842011,-0.2011825,0.15993826,0.17196028,-0.090550296,0.09708228,-0.10572144,0.20715913,0.07210216,0.025413467,-0.13456827,-0.12512158,0.09624196,-0.01059752,0.13078931,0.0434478,0.009529542,0.2666683,-0.1433952,0.07846226,-0.06451163,-0.093987584,0.07453027,-0.22079362,-0.24511181,-0.116464734,0.07734086,-0.2577231,-0.10857798,-0.14878528,0.23757717,-0.14389645,-0.16141567,0.20563428,-0.022438888,-0.006448757,-0.031364687,0.9689044952392578
-0.17480567,0.014660942,0.054946244,-0.014747883,0.14175433,0.025583958,0.19064991,0.0644681,-0.07121309,0.07704537,0.060214058,0.026839813,0.03364072,0.047711782,-0.2731879,0.13747314,-0.088728435,-0.031499095,0.024737915,-0.06318586,0.11434966,0.12133215,-0.0784687,-0.0978809,-0.04155874,0.06447401,-0.04335378,0.20846906,-0.16648252,0.21663032,0.056971733,-0.023760568,0.07501449,-0.11850803,0.2233331,0.05136347,-0.033198226,-0.16134183,-0.0951628,0.16589034,-0.042440403,0.05250545,-0.03847472,0.030420372,0.23163663,-0.124931015,0.024906136,-0.12137224,0.0010225108,0.108999066,-0.22403216,-0.18991067,-0.18948907,0.16664872,-0.21845524,-0.06583433,-0.24899167,0.19965279,-0.15376377,-0.111045614,0.07832009,-0.091830246,-0.0080049075,-0.10932947,0.9474480748176575
-0.18384892,-0.021872392,0.09292658,0.06060423,0.11763981,0.004298173,0.1905995,-0.04283491,-0.02460982,0.044227358,0.07821714,-0.0034875914,0.07449222,-0.001007385,-0.17954819,0.12951957,-0.08868559,-0.0660377,0.060940903,0.02998279,0.13080819,0.08313483,-0.10543617,-0.15959413,-0.084314905,-0.03708454,0.01799429,0.13938972,-0.18218671,0.18691432,0.20636794,-0.0028705262,0.10228008,-0.16432834,0.15543205,0.024161706,0.031978168,-0.18312228,-0.14981157,0.13594253,-0.008762495,0.07543114,0.066216156,0.021822318,0.21704847,-0.096480966,0.04681756,-0.033477254,-0.08281866,0.08842817,-0.1955435,-0.21058552,-0.15071745,0.13962838,-0.23944074,-0.06274503,-0.18776423,0.27563062,-0.20343597,-0.17018795,0.12989205,-0.061262388,-0.037175413,-0.09670906,0.9654422998428345
-0.19724312,-0.05398929,0.008194773,-0.06805859,0.0465531,0.07089231,0.17481168,0.007898169,-0.0026967884,-0.026751492,0.08386738,-0.0160741,0.10040988,0.026487706,-0.23962882,0.17763016,-0.019255064,-0.059297252,0.04000207,-0.0357363,0.08627611,0.10942786,-0.08677119,-0.13319387,-0.07350744,0.040068466,-0.031254306,0.12469521,-0.14044563,0.218285,0.19531402,0.010392958,0.020095339,-0.12505244,0.098509066,0.03450931,0.00873453,-0.1273144,-0.10768596,0.12669186,-0.061513502,0.00839183,-0.10842251,-0.03333743,0.18518312,-0.07665035,0.12098412,-0.10230574,-0.020151483,0.077382274,-0.21123667,-0.17815842,-0.1930634,0.17637615,-0.19724014,-0.16426654,-0.19840273,0.28896958,-0.17623264,-0.13277723,0.19091593,-0.17389174,-0.122318424,-0.06471216,0.901017963886261
-0.14721006,0.010737402,0.08522032,0.1419055,0.1516842,-0.02755578,0.18645664,0.006291417,-0.053071696,0.13405345,0.03224683,0.03204355,0.048603144,-0.010206698,-0.19037491,0.060847636,-0.12939744,0.0005559877,0.10475996,0.00064570626,0.13478743,0.06175482,-0.05825144,-0.18628491,-0.11379168,0.024417961,0.021324992,0.16315319,-0.16038062,0.17093022,0.16093385,-0.059037935,0.12466306,-0.1322977,0.21143602,-0.0070047136,-0.025375908,-0.19444829,-0.1559548,0.18215004,0.018656785,0.10605377,0.17828542,0.03991354,0.23328248,-0.16388115,-0.051214337,-0.0682796,-0.08874351,0.12767859,-0.21658827,-0.23070428,-0.13653116,0.09015597,-0.19632302,0.037270777,-0.14710714,0.18275048,-0.17564394,-0.15659548,0.006413861,-0.0068999566,-0.00040260755,-0.07372404,0.9200832843780518
-0.17115802,-0.008752735,0.07647584,0.011136577,0.12201042,0.027716884,0.18509482,-0.011295586,-0.022690155,0.06272311,-0.0062959716,0.08689485,0.0896994,0.0015260098,-0.1941105,0.10151259,-0.06282774,0.0119164,0.13973787,0.038818486,0.0897253,0.08158121,-0.06676214,-0.13626151,-0.11915395,0.022119839,0.036864147,0.23426877,-0.17590983,0.12941402,0.18454272,-0.08635625,0.07773935,-0.08847709,0.15182467,0.03593806,-0.0484576,-0.18669169,-0.1534956,0.15889005,-0.03615055,0.08557095,0.110491626,0.06300287,0.24935548,-0.15808676,0.029401513,-0.11574668,-0.059129916,0.08915837,-0.23333588,-0.23876995,-0.17489769,0.08478948,-0.2299449,-0.088514574,-0.21458258,0.1974913,-0.12633978,-0.16877995,0.12536639,-0.061045703,-0.006154285,-0.052208617,0.9424189329147339
-0.2275871,-0.021589918,0.047132924,-0.03674252,0.08520569,0.027602887,0.181996,-0.062391926,0.018963384,-0.026739461,0.09941436,-0.013110137,0.103337206,0.05175722,-0.15190369,0.17802158,-0.024894826,-0.12946115,0.074710384,0.054842908,0.055744834,0.0962237,-0.102923855,-0.097816385,-0.029203897,-0.033432297,0.0128070945,0.09715904,-0.21589708,0.19229431,0.1964091,0.014427416,0.037637956,-0.105131745,0.08615333,0.058455557,0.07751426,-0.124826975,-0.09969666,0.06277386,-0.04167283,0.083263375,-0.090029724,-0.03009985,0.23078273,-0.084024996,0.15262015,-0.038321037,-0.049814504,0.034585666,-0.18630147,-0.18714117,-0.110171266,0.13881761,-0.20635697,-0.18740197,-0.17587054,0.3176437,-0.16472957,-0.14720783,0.28089878,-0.120204575,-0.0814425,-0.052441075,0.8927417993545532
-0.18397869,-0.00633304,0.053368125,-0.017009303,0.123474956,0.021957388,0.20831609,0.002271808,-0.020993486,0.06446879,0.060232576,0.06543646,0.04718347,0.03248908,-0.2054463,0.14697006,-0.061240755,0.00031234653,0.09411096,0.0067819944,0.09456328,0.108935475,-0.07628239,-0.08940226,-0.079188004,0.004947831,-0.02167928,0.22105382,-0.16388911,0.17053923,0.14199328,-0.0641511,0.08855265,-0.11419596,0.1604628,0.055965014,-0.027747255,-0.15473837,-0.1441446,0.15268737,-0.029770829,0.07812464,0.026779318,0.026351273,0.23665637,-0.14791928,0.049655493,-0.100144215,-0.053152334,0.09215309,-0.24277101,-0.22635086,-0.17388982,0.11663415,-0.22314353,-0.13345757,-0.1977976,0.2518156,-0.14655714,-0.14686619,0.17450151,-0.097247824,-0.037970632,-0.062490594,0.9653845429420471
-0.16104396,0.0043488704,0.10639528,0.05335075,0.15036708,-0.0095752645,0.2265851,-0.01116939,-0.030969825,0.101602174,0.059577838,0.036907494,0.044168912,0.0031389922,-0.20221601,0.1158803,-0.10512404,-0.02623167,0.07384277,0.00058701774,0.14171539,0.09282877,-0.08130418,-0.12443449,-0.069213696,-0.02393548,-0.01593711,0.18542404,-0.17084442,0.18290411,0.10756077,-0.022163017,0.12273155,-0.15271482,0.1835592,0.0378588,-0.004730696,-0.18973921,-0.15535131,0.15343642,-0.006198342,0.08063389,0.089977585,0.059431426,0.22064815,-0.1203699,0.0048135943,-0.03606846,-0.06759714,0.090412766,-0.20646451,-0.20499033,-0.16463844,0.12813853,-0.24574074,-0.04803277,-0.21769302,0.25156686,-0.17354281,-0.14313085,0.10308081,-0.047460124,0.019455966,-0.11189394,0.9546894431114197
-0.18328167,-0.023318943,0.08801673,0.07537255,0.14196013,-0.012901046,0.0846325,-0.03247466,-0.083337694,0.0840249,0.17473607,-0.0202216,-0.030678714,0.08281783,-0.14602976,0.17283867,-0.12749316,-0.013529242,0.021999728,0.028915511,0.1324673,0.11496071,-0.13379408,-0.093176395,-0.06821264,-0.034483183,0.049927924,0.12669687,-0.12540087,0.20628563,0.19415437,-0.07280878,0.10731894,-0.14463493,0.2946254,0.062308844,0.045937546,-0.10645092,-0.12358404,0.11016223,0.009007576,0.0908403,0.02886504,-0.037936892,0.22863765,-0.108730346,0.057547968,-0.06624657,-0.12195453,0.1051358,-0.21474919,-0.21446171,-0.13790382,0.116745055,-0.2817804,-0.014441321,-0.09911049,0.2403986,-0.19346179,-0.1486036,0.10580284,-0.0090721,-0.04054677,-0.049718916,0.9709054827690125
-0.21525292,-0.0037257539,0.09160723,0.033912417,0.13708676,-0.015650492,0.1861616,-0.057861775,0.0056004846,0.04381686,0.1212388,-0.010991323,0.051533975,0.054146413,-0.14717688,0.16693936,-0.08506144,-0.099358924,0.070933826,0.05386754,0.09437814,0.10298891,-0.115548745,-0.10093394,-0.03444128,-0.064478785,0.008163838,0.12138367,-0.21436103,0.19028452,0.18159446,-0.006154733,0.10446046,-0.1317025,0.16436163,0.049410213,0.08271256,-0.15027449,-0.11554571,0.09087026,-0.0025171724,0.10320499,0.01001169,-0.0066082166,0.24490206,-0.10291858,0.10063961,-0.02197381,-0.07749447,0.07827334,-0.19800511,-0.21531214,-0.09542296,0.14094558,-0.22881456,-0.10031535,-0.15461187,0.29569593,-0.18382153,-0.16084175,0.2056551,-0.052114293,-0.03460677,-0.06887772,0.957461953163147
-0.16695422,-0.060323752,0.07834329,0.100265905,0.07822151,0.03899773,0.14108111,-0.04662246,-0.03216101,0.07034416,0.05429531,0.014965472,0.07971883,-0.0110312905,-0.17397547,0.11327545,-0.08687386,0.033280235,0.09444771,0.029095436,0.12975557,0.09118332,-0.08905433,-0.19079743,-0.14786838,0.016437173,0.06002353,0.15448669,-0.11593804,0.15679505,0.28824028,-0.06662486,0.0784491,-0.120133504,0.180203,0.013424928,-8.690694e-06,-0.16268069,-0.16535479,0.17674889,-0.012918885,0.06885334,0.13403127,0.009943818,0.22289613,-0.10970833,0.034552995,-0.09929359,-0.1084423,0.12374579,-0.22581127,-0.23262772,-0.18286331,0.1170302,-0.21695147,-0.011793296,-0.1250117,0.21954761,-0.18223475,-0.17633806,0.065531455,-0.049449544,-0.060859937,-0.040773086,0.947736918926239
-0.19865172,-0.018755576,0.10033504,0.012554815,0.14920376,0.014088113,0.11912449,-0.028733077,-0.060175244,0.057509333,0.13146181,0.007527248,0.011445097,0.07520428,-0.16788098,0.16953698,-0.099237025,-0.027503086,0.034044247,0.039220553,0.12843053,0.110869914,-0.12332552,-0.07913433,-0.05487211,-0.029714078,0.047221202,0.17742555,-0.15906137,0.17923142,0.14929599,-0.053628948,0.09219928,-0.11912686,0.2642174,0.070783496,0.040521447,-0.14113638,-0.12120393,0.11972648,-0.018912952,0.08450432,0.03196203,0.0133368345,0.24770735,-0.115494564,0.06423297,-0.07435318,-0.07767088,0.09125233,-0.22151847,-0.21360503,-0.15610182,0.14082222,-0.29779765,-0.054118965,-0.17835703,0.22297494,-0.16350095,-0.15374099,0.13145682,-0.02837208,0.0023741738,-0.075785846,0.9854550957679749
-0.22230417,0.012108135,0.048063055,0.04240367,0.1565593,-0.012273264,0.14653088,-0.005831892,-0.04844667,0.089792505,0.15008096,-0.010139227,0.020690266,0.114625916,-0.14225483,0.19170736,-0.10499968,-0.08225883,0.057886243,0.03677771,0.08189969,0.12012818,-0.11236421,-0.08525946,-0.03824372,-0.010046964,0.025472207,0.116777726,-0.20175959,0.22405764,0.18463936,-0.053217173,0.09743445,-0.10983556,0.23752192,0.06619518,0.0650617,-0.09767851,-0.085376814,0.09751939,0.011495553,0.13330357,-0.023730805,-0.050509073,0.28081957,-0.15368825,0.08723294,-0.087930694,-0.08026154,0.1145536,-0.2207704,-0.21349502,-0.080998965,0.109145425,-0.2165717,-0.070209324,-0.095850065,0.24609007,-0.16526659,-0.13292733,0.18101504,-0.031167079,-0.06903839,-0.012876542,0.9735876321792603
-0.18262166,-0.039073206,0.10283385,0.09175094,0.12902117,-0.003014345,0.1616693,-0.059005983,-0.026866931,0.10002075,0.1846957,0.01579268,-0.028444018,0.038714956,-0.12087901,0.17344071,-0.11703192,0.03572427,0.031717937,0.03455949,0.14725329,0.12288936,-0.11421499,-0.073182754,-0.07684808,-0.0857825,-0.00038272477,0.14953469,-0.09901378,0.15674531,0.19252117,-0.051610965,0.13524003,-0.14886941,0.23160525,0.052717675,0.04516739,-0.102665365,-0.16844131,0.13103026,0.024337543,0.081508994,0.082711585,0.00037587434,0.1848104,-0.10254049,0.041429024,-0.022821479,-0.13169007,0.10843315,-0.20869234,-0.21237348,-0.13733402,0.121724315,-0.27735826,-0.06187821,-0.08290585,0.2853401,-0.19249837,-0.15157598,0.15447687,-0.019133493,-0.038661808,-0.058881186,0.9430105686187744
-0.19939066,-0.060223572,0.08286016,-0.008592495,0.10128086,0.054702904,0.086482204,-0.043471612,-0.04146765,0.038785595,0.099408634,0.04924182,0.022277078,0.06709948,-0.14842686,0.17169227,-0.07022716,0.030043919,0.07800688,0.07521983,0.101578414,0.11827095,-0.12210227,-0.072475545,-0.10218194,-0.024070146,0.068368636,0.2071472,-0.12772651,0.13841943,0.21590045,-0.10367691,0.06364772,-0.08562937,0.23763177,0.09304899,-0.0070830756,-0.120330215,-0.1450835,0.12661763,-0.023255162,0.07041018,0.05335073,0.019195223,0.23699522,-0.10610491,0.09061946,-0.11127266,-0.09761845,0.08631909,-0.2526283,-0.22720481,-0.19268386,0.10571115,-0.2991642,-0.08507026,-0.14931002,0.20857897,-0.14820318,-0.16562335,0.14582078,-0.036261417,-0.01827498,-0.033355363,0.9647483229637146
-0.17437203,-0.039254278,0.10953669,0.056955755,0.11524812,0.027341263,0.13953732,-0.03896667,-0.037534457,0.057144586,0.08414608,-0.0031069969,0.062391978,0.012773213,-0.18139215,0.12588152,-0.08906416,-0.010928354,0.051204465,0.032479707,0.15094323,0.094429515,-0.107077174,-0.14336427,-0.08349708,-0.020720012,0.045412835,0.16090883,-0.14635882,0.16959476,0.20446458,-0.02641154,0.09728413,-0.14002301,0.22499777,0.04215616,0.027813084,-0.1774353,-0.14822966,0.14994386,-0.010216519,0.06807193,0.09064794,0.025529211,0.23178172,-0.10015385,0.040935867,-0.06336198,-0.09381038,0.10417058,-0.21698827,-0.21985431,-0.17749834,0.14938618,-0.27298114,-0.01955202,-0.1769776,0.22624408,-0.18797703,-0.16980934,0.08511002,-0.025109021,-0.006612207,-0.1005358,0.9750323295593262
-0.18579765,-0.07215794,0.10341191,0.027429478,0.0713473,0.041806687,0.107697226,-0.09102225,-0.017144196,-0.01628969,0.07836878,-0.04072304,0.10282029,-0.00045457145,-0.15039977,0.13810095,-0.051052462,-0.061714906,0.06138974,0.06642656,0.13612175,0.07074553,-0.12285059,-0.17235845,-0.08350797,-0.032034155,0.08269224,0.107521154,-0.16715015,0.16521868,0.27953285,0.0014855129,0.06216765,-0.13201568,0.1582067,0.031114649,0.055225715,-0.17766313,-0.14756507,0.11487357,-0.02792707,0.046168808,0.057533257,0.00045257187,0.20949037,-0.060169198,0.10584693,-0.06170461,-0.102711126,0.07846389,-0.20130451,-0.2069094,-0.1870595,0.14092499,-0.26974505,-0.04275818,-0.17168939,0.2585457,-0.20157968,-0.19744153,0.13091606,-0.061203733,-0.03891296,-0.073053546,0.9414517283439636
-0.17420705,-0.023514034,0.067836836,0.046745613,0.0963439,0.022398714,0.22633597,-0.014021082,-0.012474695,0.076669045,0.05358171,0.04017128,0.08213591,-0.014954456,-0.20942175,0.121974245,-0.07273344,0.0038386458,0.07725714,-0.014474722,0.13461153,0.09570456,-0.071896106,-0.1597727,-0.10188258,0.010244565,-0.016160302,0.17348722,-0.139161,0.17267084,0.19464667,-0.023392605,0.10170504,-0.14010413,0.14723216,0.012113035,-0.008955988,-0.18036,-0.15397552,0.18431671,-0.012857175,0.06145304,0.07771882,0.030040765,0.21737193,-0.13023587,0.026295789,-0.079655275,-0.061808653,0.12294635,-0.23943165,-0.22017446,-0.17957047,0.14523366,-0.19827904,-0.06496349,-0.19020966,0.24769934,-0.17659293,-0.15700401,0.10353458,-0.09101589,-0.048462104,-0.0800305,0.9586253762245178
-0.21521509,-0.024139764,0.060396016,0.030487737,0.107728735,0.025507689,0.15999094,-0.042170774,-0.012572944,0.03446213,0.06079319,0.013007311,0.10620805,0.04904667,-0.1576713,0.15380365,-0.063714854,-0.06521801,0.110425435,0.054018456,0.07373766,0.09512481,-0.102967285,-0.14745595,-0.09589755,0.0040553296,0.06146148,0.14173014,-0.20137903,0.18458527,0.26266402,-0.064736746,0.060220566,-0.09404643,0.16349213,0.040393043,0.03861831,-0.13859391,-0.121529706,0.11310979,-0.01844926,0.112642795,0.026568562,-0.028745597,0.279086,-0.14245024,0.10253163,-0.10460325,-0.08197398,0.09522272,-0.22642814,-0.2299074,-0.12156159,0.10571542,-0.20517516,-0.08848792,-0.13619784,0.24217233,-0.1594589,-0.1684352,0.1775587,-0.060096003,-0.068241686,-0.021438938,0.9724053144454956
-0.20721304,0.0023711016,0.045481015,0.015059783,0.112233214,0.014349414,0.217751,-0.012943904,0.003819038,0.075744346,0.057087287,0.07862644,0.066273145,0.051162746,-0.17631692,0.15348515,-0.0680053,-0.008202794,0.13375087,0.03224992,0.052419018,0.10865089,-0.077728644,-0.104615256,-0.11615412,0.012228801,0.0034457312,0.18498959,-0.1791141,0.15579027,0.20909186,-0.093851045,0.07155137,-0.09501999,0.12708353,0.03471999,-0.0074937725,-0.12069296,-0.14584011,0.14414883,-0.023783723,0.11917226,0.027114177,-0.016420739,0.25562158,-0.17102379,0.06333772,-0.12058259,-0.068451494,0.10543787,-0.2561859,-0.24346316,-0.13291591,0.08714682,-0.16243939,-0.14553663,-0.13317181,0.2506678,-0.1297675,-0.14472896,0.20689367,-0.085623614,-0.07991655,-0.010385146,0.9519261121749878
-0.21218625,-0.030938033,0.044252455,0.037029706,0.11651851,0.035797272,0.09969181,-0.006393479,-0.058825243,0.058530055,0.10580904,0.006087609,0.04524941,0.095787756,-0.18422787,0.18236351,-0.09161037,-0.020344272,0.090189695,0.02367164,0.07102741,0.11620989,-0.112496935,-0.12627819,-0.11452639,0.048869602,0.07380701,0.134993,-0.14966172,0.20100267,0.26591936,-0.10006381,0.044822294,-0.09987778,0.22245084,0.040199902,0.023422454,-0.085121445,-0.10697263,0.12102854,-0.022269962,0.10580575,-0.010692068,-0.07857015,0.2758169,-0.14535421,0.084593885,-0.16475353,-0.08369847,0.12206113,-0.24374874,-0.23239821,-0.13413188,0.099179246,-0.2005559,-0.06025177,-0.095668055,0.20768324,-0.15064482,-0.15404871,0.13105461,-0.053558674,-0.09873344,0.00065939955,0.9761306047439575
-0.1926391,0.021896467,0.10874376,-0.0058988,0.17174685,-0.006578242,0.17419703,0.0007635618,-0.051832993,0.06623949,0.10769518,0.020614132,0.0020656157,0.07863259,-0.1874536,0.16273198,-0.105421826,-0.069063686,0.027883733,0.024556769,0.12474061,0.11219206,-0.12234661,-0.05113349,-0.004846378,-0.04318953,-0.0063685137,0.18169776,-0.20511493,0.18478417,0.050054036,-0.017524654,0.110240616,-0.13859235,0.2424216,0.077039555,0.034496456,-0.1568535,-0.10640203,0.10803988,-0.010783406,0.08427114,-0.012421844,0.02760483,0.22885464,-0.111591585,0.043108746,-0.050278164,-0.047949284,0.091566876,-0.20557387,-0.19318615,-0.14306065,0.15699969,-0.29017112,-0.053323634,-0.22112858,0.22791721,-0.16101766,-0.13800329,0.13443688,-0.019896293,0.044033077,-0.12627888,0.9568434357643127
-0.17061125,-0.05298805,0.0803901,0.03393208,0.08989363,0.042981315,0.16248128,-0.0062615126,-0.04689476,0.058702417,0.1161426,0.018811474,0.007936392,0.011495818,-0.22703998,0.15674715,-0.080890335,0.051005512,0.0065466454,-0.024742957,0.16099894,0.12551913,-0.11588613,-0.12304418,-0.09081902,-0.00831254,-0.015024714,0.18044828,-0.08351456,0.17410332,0.16762717,-0.027541349,0.08766814,-0.16348197,0.20152324,0.037978027,-0.011757497,-0.14502993,-0.16056836,0.16250767,-0.018289356,0.02566246,0.030907935,0.008684032,0.16816016,-0.08220968,0.02875369,-0.08264024,-0.071847096,0.11825935,-0.23211622,-0.19994438,-0.22368579,0.17995563,-0.25634855,-0.054235686,-0.18066877,0.25344083,-0.19504367,-0.14411022,0.08048608,-0.08002774,-0.044116117,-0.108965024,0.9553878307342529
-0.21671629,-0.01741418,0.063733555,-0.001932685,0.1170498,0.012783708,0.18173616,-0.028495878,-0.024929954,0.028934665,0.1475401,-0.016662,0.032372184,0.068355866,-0.18633968,0.1898826,-0.07802887,-0.08268544,0.01903707,0.011072483,0.1105856,0.12144328,-0.122715175,-0.08974305,-0.028727077,-0.03707019,-0.013733828,0.12292017,-0.18710758,0.21228838,0.14553131,0.011563435,0.082351975,-0.14892104,0.17479023,0.054660093,0.06677537,-0.12589721,-0.10853868,0.0986639,-0.015709803,0.076814674,-0.06734825,-0.03178166,0.21223563,-0.09138372,0.086032405,-0.048671585,-0.064676024,0.091845624,-0.19935149,-0.19277856,-0.13717258,0.16746968,-0.24120721,-0.11362382,-0.1718485,0.3004635,-0.18748377,-0.14422144,0.19811237,-0.07473233,-0.052750602,-0.09239355,0.9587314128875732
-0.20906395,-0.010316857,0.053770225,-0.018386452,0.12741192,0.031623036,0.14083897,0.026241537,-0.06844924,0.032041512,0.117009796,-0.03544114,0.02905132,0.09184017,-0.24042943,0.18299353,-0.08440884,-0.09086256,-0.007344032,-0.026711594,0.11575799,0.12580903,-0.12509535,-0.09997491,-0.013421173,0.037856862,-0.005079564,0.12811491,-0.1876568,0.2468518,0.097044386,0.008959885,0.059035912,-0.13252231,0.2360552,0.06788317,0.045064103,-0.13434301,-0.064598545,0.115704425,-0.029750926,0.059922814,-0.10493569,-0.035175025,0.22700532,-0.08861502,0.06575337,-0.10315715,-0.016732492,0.10846285,-0.20146027,-0.17410672,-0.16310935,0.1923239,-0.24288072,-0.05562873,-0.21172233,0.2340404,-0.17769812,-0.12442793,0.11747282,-0.08065312,-0.032162942,-0.111956455,0.957705020904541
-0.17740741,-0.014948979,0.08164368,0.051702883,0.14672089,0.0124942195,0.13078989,0.009487593,-0.07929841,0.10176676,0.12720558,0.024565622,-0.021895422,0.067178994,-0.19973025,0.15457647,-0.120810136,0.033991415,0.038629077,-0.00439599,0.13578945,0.12745318,-0.11381586,-0.0949743,-0.08346867,0.010125916,0.021292962,0.18380797,-0.116540305,0.19022906,0.14816795,-0.07401764,0.0998573,-0.13660553,0.2766871,0.055010103,6.3548774e-05,-0.12453301,-0.13531487,0.14818601,-0.0019993589,0.083200596,0.036041223,-0.011695417,0.22934403,-0.13042316,0.013290097,-0.11423686,-0.07905279,0.1338505,-0.23837712,-0.21717292,-0.16917615,0.13086331,-0.26153004,-0.017746132,-0.14871596,0.20670766,-0.17199224,-0.14640023,0.07107562,-0.0258105,-0.017059037,-0.0760218,0.9816262125968933
-0.2077454,-0.012636846,0.09022001,-0.0031163336,0.12439289,0.025854815,0.14810446,-0.038997125,-0.026236666,0.020354375,0.05833216,0.020677434,0.08149395,0.05756565,-0.1755456,0.15516359,-0.07139768,-0.0703227,0.09323187,0.06867852,0.09186111,0.087102726,-0.11771049,-0.11708939,-0.0742962,-0.005743633,0.06818795,0.17102504,-0.21743281,0.167946,0.19764471,-0.03992526,0.064618886,-0.10873588,0.18789957,0.06335531,0.030383496,-0.16440813,-0.119955294,0.11026372,-0.03490022,0.09232272,0.020983692,0.006222719,0.26582634,-0.11827896,0.087841704,-0.1005411,-0.06743035,0.07890996,-0.2186109,-0.2231071,-0.15318038,0.12500131,-0.25707006,-0.07721018,-0.20139408,0.22167617,-0.15176499,-0.1734273,0.15893723,-0.03754171,0.0013545901,-0.071009435,0.9797583818435669
