dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,Value
0.18082231,-0.004746474,0.11778924,0.37287688,0.18339874,0.454913,0.29295716,0.3996062,0.31109968,-0.10531431,0.18684117,0.083042726,0.19465813,-0.28383863,0.07858407,-0.23230982,0.7174826264381409
-0.1834772,-0.43508357,0.13420899,0.20736106,0.41751206,0.18668805,0.007070909,0.08591516,-0.22928035,0.040895235,-0.20797275,-0.08980629,-0.16979435,-0.32444465,0.2236147,-0.45800656,0.7987768650054932
-0.023623994,0.08243187,0.26920274,0.048107535,0.28415173,-0.035707325,-0.17354591,0.3119679,0.18394496,0.30381015,0.15779011,-0.09553361,-0.13851666,-0.27763602,0.41871765,-0.5259745,0.6837729215621948
-0.48293367,-0.07846332,-0.05124226,0.14691181,0.41941276,0.12759045,-0.1457181,0.0025392938,0.19169754,-0.25860754,0.084779255,-0.1270103,-0.038016517,-0.1935241,0.4238978,-0.42125055,0.7286836504936218
-0.26977605,-0.10387059,0.042334028,0.26630208,0.4666715,0.39429405,0.22293697,0.029122755,0.07552371,0.072937295,-0.056256935,-0.12079829,-0.111508295,0.012141085,0.36553624,-0.49491888,0.7661247253417969
-0.40847316,-0.11666858,-0.116765805,0.11887714,0.45579496,0.30636102,0.13972715,0.05094352,0.09942687,-0.17681004,-0.06969328,0.084133044,-0.04634516,-0.23514159,0.4111167,-0.43417466,0.8038012981414795
-0.5449592,-0.35667843,-0.106450744,-0.060612272,0.36477327,0.14373963,-0.1923832,0.033311598,-0.11652984,-0.28243113,-0.3044912,0.15546024,-0.07416755,-0.3645221,0.036395375,-0.1379187,0.5061150789260864
0.069852635,-0.11866427,0.101007424,0.21640708,0.3595033,0.04784285,-0.03526418,0.28118336,0.054636776,-0.019552357,-0.10122872,-0.12583792,-0.18545508,-0.5379845,0.117875986,-0.5873671,0.8256705403327942
-0.1900523,-0.22973187,-0.22216065,0.18142694,0.25892654,0.2920375,0.08077466,0.23442554,0.19120853,-0.06926828,-0.062551774,0.28096244,0.0075729284,-0.0865497,0.53123206,-0.44839332,0.8039310574531555
-0.038100336,-0.22261341,0.15265591,0.15374562,0.1845936,0.3474079,0.33657274,0.2987758,0.065621905,-0.4314505,-0.059383865,0.37276006,0.25298238,-0.16491891,0.27300522,-0.214645,0.741454541683197
0.018475419,-0.1482217,0.18374094,0.06840434,0.29209715,0.29969913,0.31505954,0.33952802,0.030806946,0.21763918,0.0052013737,0.09813535,-0.07719367,-0.14263447,0.36974043,-0.57322073,0.824664831161499
-0.16926527,0.16161384,0.14095744,0.32738534,0.40659297,0.31257644,0.18937889,0.16518232,0.1843836,0.1945813,0.07000641,-0.022839624,-0.12041264,-0.049751755,0.4159817,-0.47403777,0.7299579381942749
-0.35186598,-0.009224331,0.009023809,0.18631685,0.40752855,0.5653964,0.36473727,0.086435564,0.06015029,0.20971422,0.038505357,0.19365382,-0.12659408,-0.048538975,0.25722197,-0.2095834,0.5942816138267517
-0.30144343,-0.073516555,0.20519471,0.1355342,0.23817667,0.0053481227,0.18859363,0.26658273,-0.0785741,-0.056603584,-0.15422292,0.09259048,-0.14614339,-0.09894339,0.365482,-0.688042,0.757395327091217
0.00643624,-0.1795885,-0.038933475,0.14998153,0.47977516,0.289998,0.10752712,0.31027645,0.32484868,0.192729,0.063177735,0.38486394,0.14565267,-0.094751514,0.3457542,-0.27759376,0.7719485759735107
-0.11972899,-0.014890199,0.29453442,0.12360033,0.09186954,0.13444708,0.22742692,0.17026748,0.102711506,-0.32111198,-0.04222779,0.20721439,0.2038759,-0.18537812,0.48338562,-0.55516666,0.7932301163673401
0.07917564,-0.23815832,0.15933172,0.1486283,0.17498864,0.29283687,0.24272761,0.41022137,0.013328231,0.024117481,-0.16200745,0.3761995,0.13069344,-0.39535448,0.22526425,-0.39153606,0.8187035918235779
-0.1771429,-0.186589,0.16542052,0.13683331,-0.053513154,0.23441629,0.120476164,0.03995817,0.077150084,-0.4402688,0.082124986,-0.29765067,0.063799314,-0.18969177,0.2861623,-0.62985754,0.715999186038971
-0.31380993,-0.21443422,0.02775914,0.14723934,0.23045476,0.47808382,0.12022392,0.09217821,0.19435501,-0.4060232,0.10353448,0.052707583,0.106762774,-0.23421495,0.12579763,-0.47985515,0.8245877623558044
-0.48494488,-0.22030549,0.14386147,-0.07376661,0.14740461,-0.15195405,0.12651467,-0.024391413,-0.179713,-0.34341413,-0.062035788,-0.22418949,-0.048437633,-0.22737499,0.16241407,-0.586493,0.5292900204658508
0.28043106,0.10388408,0.060680375,0.3597622,-0.0049322066,0.48575297,0.3438058,0.23516509,0.09227265,0.15820235,0.11729582,-0.2298239,-0.1629273,-0.03918186,0.08337107,-0.48251367,0.5084445476531982
-0.06356005,-0.45391437,0.21306396,0.17704038,0.1727481,0.24907571,0.2641117,0.28752953,0.0012351508,-0.391826,-0.024767103,0.31445315,0.26008496,-0.21249568,0.08070448,-0.3107062,0.775067925453186
-0.19314174,-0.18483639,0.1512805,0.21735887,0.20545731,0.40729958,0.45578083,0.19299039,-0.13567059,-0.093125895,-0.12812282,0.16146919,0.04882414,-0.24376583,0.19510868,-0.4856689,0.7806882262229919
-0.25716338,-0.53411,-0.052616563,-0.08816628,0.2579979,0.3394896,-0.0917516,0.035779335,-0.10444684,-0.194697,-0.05451903,0.20368846,0.13273881,-0.23072821,0.08995928,-0.5237478,0.7605646848678589
0.081369214,-0.5273387,0.07498179,0.25078955,0.33699515,0.12648514,-0.0962295,0.09775499,0.06397555,-0.4244428,-0.08758686,-0.19533803,-0.09140618,-0.32674316,0.10119356,-0.3781079,0.7998155951499939
-0.13797651,-0.29624256,0.19752073,-0.011549716,0.29839575,0.18325369,0.09294346,0.25133452,-0.2202964,0.13255833,-0.04804389,0.47597763,0.1747421,-0.32176718,0.3074897,-0.3688382,0.7448759078979492
-0.30314776,-0.08656029,-0.07068326,0.30486748,0.2775697,0.6063682,0.20994727,0.092739165,0.22920246,-0.23871455,0.10216281,0.1372388,0.18060254,-0.048031736,0.16738833,-0.32175988,0.7187284827232361
-0.20659932,-0.26643872,-0.016904235,0.27220958,0.7095928,0.26528865,-0.048773363,0.041092437,0.09647297,0.12849738,-0.2246753,0.12604177,-0.15766276,-0.2679682,0.019342162,-0.21154906,0.6973249316215515
-0.25539982,-0.0447873,-0.18067142,0.36208174,0.49148524,0.30829966,0.13425952,0.12179396,0.27133316,0.0026657914,0.006477782,-0.16242506,-0.18667582,-0.31267866,0.15637118,-0.37740365,0.7350267171859741
0.10169608,-0.103977986,-0.011378012,0.33933872,0.1402476,0.54874384,0.2978507,0.2589979,0.015776843,0.076994695,0.052415717,0.112442546,0.20427448,-0.15348922,0.24645002,-0.48927462,0.7725493907928467
-0.065353505,-0.23703422,-0.12585215,0.24452893,0.37445045,0.31407478,-0.14201102,-0.012868951,0.3119462,-0.03147439,0.20682736,-0.32933474,0.03805969,-0.36320248,0.36599582,-0.29641888,0.7533435821533203
-0.13796781,-0.30145165,0.24647002,0.031637784,0.24937229,0.28369984,-0.21424045,0.17719,-0.4590321,-0.28978425,0.047481697,0.1531255,0.34450045,-0.3850324,-0.02308243,-0.14326705,0.5688449144363403
0.03873235,0.0865158,0.22070222,0.22664316,0.268538,0.028118901,0.14587077,0.25426355,0.033613894,0.33126426,0.10142882,-0.19802088,-0.37514064,-0.36085126,0.24540856,-0.4904806,0.6095567345619202
-0.12921259,-0.22755119,0.0785249,0.28612566,0.48309663,0.27511126,0.26657018,0.09974522,-0.004549866,0.009992139,0.0028813903,-0.28830734,-0.020529537,-0.38421515,0.10288537,-0.45992938,0.8116673231124878
-0.038063683,-0.423237,0.31001976,0.18123455,0.5370743,0.33111736,-0.35305586,0.10208234,0.048735723,0.03300365,0.052500915,-0.2145545,0.0077221957,-0.20159625,0.07397501,-0.24265021,0.7654195427894592
-0.045800373,-0.465431,-0.09295029,-0.027493073,0.3921162,0.25945082,-0.07363294,-0.04464173,-0.25172493,0.10723087,-0.09648255,0.13038102,0.19268954,-0.5331256,0.20974226,-0.277273,0.6832686066627502
-0.3141358,-0.26601094,0.03050521,0.26943392,0.25165728,0.3712396,0.3660473,-0.14767553,-0.17452416,-0.15178938,-0.115454964,-0.0057531847,-0.02051312,-0.2058869,0.261739,-0.47106653,0.7038384079933167
-0.34391525,-0.40699646,0.19014287,-0.00088979065,0.6383538,0.04673941,-0.1467463,-0.052977238,-0.07678989,-0.07791434,-0.008209827,0.024096366,0.020036295,-0.21909833,0.16773708,-0.395908,0.7507269978523254
-0.10232545,0.13826726,-0.20846169,0.1370579,0.15058632,0.35440665,0.28250706,0.15292263,0.32456318,-0.15685575,0.0040648747,0.18721578,-0.13314012,-0.24359329,0.41535407,-0.492037,0.6922531723976135
-0.41520315,-0.1393876,0.13539314,0.23778959,0.065331325,0.2609051,-0.019043809,0.17189953,-0.22330317,0.039668173,-0.13308318,-0.20318411,-0.050619844,-0.41900134,0.22067876,-0.54202783,0.6970493793487549
0.113284394,-0.12688154,0.1415583,0.14250961,0.38003585,0.16127175,-0.35472044,0.3160542,0.26153916,0.42824584,-0.010356293,0.0042482195,-0.048733555,0.03768086,0.23091862,-0.47489625,0.6562982201576233
-0.24607044,-0.31654364,0.08427511,0.2742623,0.15988815,0.5315455,-0.03191617,-0.07494241,-0.16674751,-0.13298552,-0.06011959,-0.1167571,0.027214967,-0.12695403,0.27167395,-0.53738844,0.7686428427696228
-0.028913183,-0.54526204,0.03665257,0.16270593,0.17039746,0.26629594,-0.18266527,-0.028703928,-0.2913776,-0.19387604,-0.08474817,0.020511573,0.21488252,-0.572954,-0.1676134,-0.085208796,0.5083585977554321
0.13731895,-0.24425897,-0.008635149,0.34124815,0.26092586,0.63808024,0.067973495,0.3486771,0.009664154,0.15616982,-0.053248618,0.15562226,0.07592323,-0.34303376,0.0137847345,-0.16843031,0.712373673915863
0.22106598,-0.25428683,0.3228669,0.10725233,0.14426725,0.28443763,0.22522992,0.47584453,0.054536052,0.032648794,-0.03046469,0.35361958,0.14034478,-0.038977697,0.21872205,-0.43906423,0.7657713890075684
-0.10157337,0.037508573,0.16924185,-0.027177012,0.29027444,-0.10334177,0.17238986,0.1636619,0.40449476,-0.45553398,0.03011976,0.09394597,0.08798246,-0.47242036,0.3204649,-0.30491376,0.6857813000679016
0.022152256,-0.3229435,0.39190573,0.22599962,0.38062567,0.37722796,0.012468388,0.107204765,-0.106386274,-0.04533775,-0.021096006,-0.083212286,0.17373669,-0.27066767,0.20561987,-0.47461343,0.8999513387680054
-0.00077861454,-0.2421318,-0.07521358,0.21668002,0.510247,0.017079478,0.15719527,-0.07283055,0.28343275,-0.2543199,0.1705009,-0.43941355,-0.25944462,-0.09387437,0.204439,-0.3361831,0.5976492762565613
-0.06586841,-0.36305276,0.09360119,0.28879046,0.48486117,0.30935103,-0.24256648,0.093032405,0.2110262,-0.24238776,0.17142715,-0.16470309,-0.04629859,-0.21905436,0.019056456,-0.4038827,0.8336367011070251
-0.20628762,-0.106532045,0.3151656,0.04406816,0.2444339,-0.025613124,0.22199291,-0.0084311105,-0.045775823,-0.0302693,-0.09732172,-0.0053012646,-0.11502168,-0.14564481,0.47123748,-0.68267906,0.7327730655670166
-0.18286678,-0.21573909,-0.16251042,0.16528638,0.49999747,0.41756362,-0.25782603,0.20262538,0.27419657,0.05296332,0.032781187,-0.07640565,0.05126433,-0.1269883,0.19983579,-0.4368173,0.8098374009132385
0.09337065,-0.24836391,0.11410826,0.11708618,0.12424403,0.27589855,-0.27252895,0.4925843,0.25293964,-0.098417796,0.112326145,0.2029107,0.113341846,0.118543066,0.33687392,-0.4759856,0.7702516913414001
0.04706237,-0.34052148,0.08163825,0.35685223,0.21901523,0.35475925,-0.20519166,0.2733816,0.0530808,0.12787467,0.07338501,-0.12085708,-0.07781344,-0.15682602,0.27157786,-0.5599945,0.8566297888755798
-0.3773743,-0.039136898,0.10331824,0.12575334,0.22431165,0.45495835,0.3602957,-0.10569697,-0.24627653,-0.29176265,-0.02429554,0.008907058,-0.028581986,-0.11919265,0.40294757,-0.32778484,0.6049196124076843
-0.095300876,-0.22433409,0.1899877,0.2808749,0.231066,0.18819094,0.25552824,-0.081699155,-0.048610862,-0.18785194,-0.0804036,0.13835627,-0.25049958,-0.39285186,0.12837459,-0.60663664,0.7775630950927734
-0.18613939,0.028693546,0.062027335,0.071697704,0.4519335,0.1046414,0.42840287,-0.13416597,0.040485963,-0.23633127,0.042325888,0.061466735,-0.06689298,0.13307212,0.3347174,-0.5844124,0.6093462705612183
0.06605746,0.036848065,0.0920182,0.19641566,0.2938043,0.5165261,0.3150573,0.30665785,0.116885856,-0.081756756,0.04788559,0.44426668,0.37376034,0.024663646,0.14168262,-0.14290008,0.5863069295883179
-0.21261893,-0.3457467,0.11677115,-0.10987557,0.19476348,0.041813962,-0.22229384,0.384988,0.09454105,-0.08270881,-0.06280434,0.17312086,-0.0020685093,-0.01884331,0.45183152,-0.5639394,0.7815686464309692
-0.38544977,-0.051231332,0.12823442,0.026934853,0.18805988,-0.08680967,-0.107713014,0.03875033,-0.2230628,-0.14915317,-0.036867958,-0.29163608,-0.0866055,-0.4480458,0.24253574,-0.59173,0.6002854704856873
-0.2871616,-0.49798745,-0.07602433,-0.15484335,0.25372916,0.06008157,0.19860531,0.09201061,0.35959268,-0.47155297,-0.056150578,0.3460054,0.13183026,-0.089402065,-0.1278615,-0.08734923,0.43622705340385437
0.19664344,-0.21480426,0.06633359,0.34650186,0.4811927,0.46713206,0.15630794,0.2888035,0.31053513,0.1533206,0.13798375,-0.09796125,0.11619032,-0.08475557,0.096814066,-0.23344487,0.7518775463104248
0.17967436,-0.31304476,0.5153233,-0.06897052,0.13621792,0.14749554,0.023029847,0.24543115,0.008371387,-0.10294122,0.041443463,0.29011667,0.25110105,-0.14261638,0.4388746,-0.35464582,0.7567329406738281
0.00812771,0.27177453,0.2591006,0.3239242,0.26822823,0.0966168,0.04295705,0.2232788,-0.038353022,-0.04367444,0.09346138,0.03083506,0.11377797,0.40665546,0.33410534,-0.5639396,0.509225606918335
0.34222668,-0.1107613,0.12094729,0.09610995,-0.04508946,0.09716387,0.5124591,0.40360308,0.11579321,-0.4876525,-0.015003326,0.06602346,0.05481422,-0.38410783,-0.05850019,0.0010217697,0.3774909973144531
-0.0011596178,-0.24326022,0.35471106,0.22024958,0.2646363,0.22430351,0.24651906,-0.011896243,-0.17217931,0.048470814,0.025939504,-0.37969735,-0.026964193,-0.22783852,0.29363313,-0.51917225,0.7307075262069702
0.28859726,-0.1626218,0.16917844,0.12231329,0.2040035,0.26976347,0.23827428,0.19908258,0.29678297,-0.089358255,0.09452688,0.38987082,0.037709165,0.33007059,0.4537707,-0.25021896,0.5725094676017761
0.06747291,-0.4534897,0.11679702,0.112659134,0.1674981,0.04563596,0.15838392,0.06786821,-0.14888172,-0.031109717,0.05553432,-0.34322998,-0.04369632,-0.26251805,0.4194685,-0.5593101,0.7441110610961914
-0.34093437,0.12300264,-0.10909793,0.34520853,0.2753413,0.3025391,0.31539655,-0.05532704,0.19018534,-0.20604053,-0.0027277155,0.11204377,-0.10375988,-0.29135105,0.22004342,-0.48210886,0.6699391007423401
-0.00010596915,0.07838334,0.22875908,0.00122308,0.29458347,-0.09153331,-0.0070665483,0.46892327,-0.019367332,-0.39397466,-0.15181793,0.013040011,0.08383944,-0.14539717,0.4495657,-0.46619576,0.7219710946083069
-0.18217902,-0.31713134,0.022602139,0.10810482,0.23894367,0.4391694,-0.2186631,0.4223334,-0.015346009,-0.10872457,0.01831544,0.19582735,0.38771042,-0.27856386,0.25739798,-0.18162264,0.7732957601547241
-0.3048843,-0.35822695,-0.08402819,0.1679453,0.54617876,0.4315812,9.522061e-05,0.023000581,-0.06394948,-0.06487891,-0.070712894,0.090177305,0.056302164,-0.2833464,0.24828339,-0.3030169,0.8177055716514587
-0.5869805,-0.22447625,-0.035583146,-0.016447224,0.15626924,-0.16909036,-0.25769845,-0.15810587,0.051900692,-0.6254446,-0.08126379,-0.13966107,-0.14162235,-0.09784898,-0.016079953,-0.09610683,0.1944742649793625
-0.23470357,0.07430756,-0.042279124,0.023940908,0.28529143,-0.03137331,0.08320156,0.3088702,0.19479328,-0.23139603,-0.14187801,0.25836533,-0.024672767,-0.26764074,0.5041503,-0.4975486,0.7408832907676697
-0.24742904,0.2445211,-0.24996933,0.047361474,0.44234332,-0.48578042,-0.13535282,0.08639486,0.028738866,-0.0830073,-0.08841787,0.057290584,0.03376317,-0.47554877,0.3318673,0.024234226,0.20329894125461578
-0.10715927,-0.02774572,0.272604,0.11324531,0.34176567,0.55793583,0.057082027,0.17135465,0.37298256,-0.30394715,0.15352733,-0.017992942,0.124692045,-0.3101146,0.093989365,-0.25287414,0.7964751720428467
0.0937203,-0.12107257,0.07637148,0.26709512,0.48830968,0.33104035,-0.13252951,0.29398495,0.24488157,0.39923075,0.09865944,0.24954407,0.07119924,0.033551,0.19693302,-0.3332034,0.6965610384941101
